15078.2,12753300000.0,252259597803,16730087.0,16730087.0,-1.7,-6.13,35.79,14579.62,14598.6,14589.11,17-12-09-15-25
15078.2,12753300000.0,252259597803,16730087.0,16730087.0,-1.7,-6.13,35.79,14579.62,14598.6,14589.11,17-12-09-15-26
15078.2,12753300000.0,252259597803,16730087.0,16730087.0,-1.7,-6.13,35.79,14599.06,14608.1,14603.58,17-12-09-15-26
15078.2,12753300000.0,252259597803,16730087.0,16730087.0,-1.7,-6.13,35.79,14579.62,14598.6,14589.11,17-12-09-15-26
15078.2,12753300000.0,252259597803,16730087.0,16730087.0,-1.7,-6.13,35.79,14535.92,14540.61,14538.27,17-12-09-15-26
15078.2,12753300000.0,252259597803,16730087.0,16730087.0,-1.7,-6.13,35.79,14519.34,14526.68,14523.01,17-12-09-15-27
15078.2,12753300000.0,252259597803,16730087.0,16730087.0,-1.7,-6.13,35.79,14535.92,14540.61,14538.27,17-12-09-15-27
15078.2,12753300000.0,252259597803,16730087.0,16730087.0,-1.7,-6.13,35.79,14535.92,14540.61,14538.27,17-12-09-15-27
15078.2,12753300000.0,252259597803,16730087.0,16730087.0,-1.7,-6.13,35.79,14535.92,14540.61,14538.27,17-12-09-15-27
15078.2,12753300000.0,252259597803,16730087.0,16730087.0,-1.7,-6.13,35.79,14535.92,14540.61,14538.27,17-12-09-15-28
15078.2,12753300000.0,252259597803,16730087.0,16730087.0,-1.7,-6.13,35.79,14535.92,14540.61,14538.27,17-12-09-15-28
15078.2,12753300000.0,252259597803,16730087.0,16730087.0,-1.7,-6.13,35.79,14535.92,14540.61,14538.27,17-12-09-15-28
15078.2,12753300000.0,252259597803,16730087.0,16730087.0,-1.7,-6.13,35.79,14519.34,14526.68,14523.01,17-12-09-15-28
15078.2,12753300000.0,252259597803,16730087.0,16730087.0,-1.7,-6.13,35.79,14519.34,14526.68,14523.01,17-12-09-15-29
15078.2,12753300000.0,252259597803,16730087.0,16730087.0,-1.7,-6.13,35.79,14519.34,14526.68,14523.01,17-12-09-15-29
14994.2,12701900000.0,250854270495,16730087.0,16730087.0,-2.21,-6.73,35.03,14519.34,14526.68,14523.01,17-12-09-15-29
14994.2,12701900000.0,250854270495,16730087.0,16730087.0,-2.21,-6.73,35.03,14527.53,14543.84,14535.69,17-12-09-15-29
14994.2,12701900000.0,250854270495,16730087.0,16730087.0,-2.21,-6.73,35.03,14527.53,14543.84,14535.69,17-12-09-15-30
14994.2,12701900000.0,250854270495,16730087.0,16730087.0,-2.21,-6.73,35.03,14527.53,14543.84,14535.69,17-12-09-15-30
14994.2,12701900000.0,250854270495,16730087.0,16730087.0,-2.21,-6.73,35.03,14548.59,14553.05,14550.82,17-12-09-15-30
14994.2,12701900000.0,250854270495,16730087.0,16730087.0,-2.21,-6.73,35.03,14548.59,14553.05,14550.82,17-12-09-15-30
14994.2,12701900000.0,250854270495,16730087.0,16730087.0,-2.21,-6.73,35.03,14527.53,14543.84,14535.69,17-12-09-15-31
14994.2,12701900000.0,250854270495,16730087.0,16730087.0,-2.21,-6.73,35.03,14527.53,14543.84,14535.69,17-12-09-15-31
14994.2,12701900000.0,250854270495,16730087.0,16730087.0,-2.21,-6.73,35.03,14465.31,14470.88,14468.1,17-12-09-15-31
14994.2,12701900000.0,250854270495,16730087.0,16730087.0,-2.21,-6.73,35.03,14465.31,14470.88,14468.1,17-12-09-15-31
14994.2,12701900000.0,250854270495,16730087.0,16730087.0,-2.21,-6.73,35.03,14465.31,14470.88,14468.1,17-12-09-15-32
14994.2,12701900000.0,250854270495,16730087.0,16730087.0,-2.21,-6.73,35.03,14465.31,14470.88,14468.1,17-12-09-15-32
14994.2,12701900000.0,250854270495,16730087.0,16730087.0,-2.21,-6.73,35.03,14465.31,14470.88,14468.1,17-12-09-15-32
14994.2,12701900000.0,250854270495,16730087.0,16730087.0,-2.21,-6.73,35.03,14465.31,14470.88,14468.1,17-12-09-15-32
14994.2,12701900000.0,250854270495,16730087.0,16730087.0,-2.21,-6.73,35.03,14465.31,14470.88,14468.1,17-12-09-15-33
14994.2,12701900000.0,250854270495,16730087.0,16730087.0,-2.21,-6.73,35.03,14465.31,14470.88,14468.1,17-12-09-15-33
14994.2,12701900000.0,250854270495,16730087.0,16730087.0,-2.21,-6.73,35.03,14467.51,14485.33,14476.42,17-12-09-15-33
14994.2,12701900000.0,250854270495,16730087.0,16730087.0,-2.21,-6.73,35.03,14467.51,14485.33,14476.42,17-12-09-15-33
14994.2,12701900000.0,250854270495,16730087.0,16730087.0,-2.21,-6.73,35.03,14449.9,14454.12,14452.01,17-12-09-15-34
14994.2,12701900000.0,250854270495,16730087.0,16730087.0,-2.21,-6.73,35.03,14449.9,14454.12,14452.01,17-12-09-15-34
14979.9,12647700000.0,250615030251,16730087.0,16730087.0,-2.35,-6.82,34.91,14444.83,14468.78,14456.81,17-12-09-15-34
14979.9,12647700000.0,250615030251,16730087.0,16730087.0,-2.35,-6.82,34.91,14444.83,14468.78,14456.81,17-12-09-15-34
14979.9,12647700000.0,250615030251,16730087.0,16730087.0,-2.35,-6.82,34.91,14444.83,14468.78,14456.81,17-12-09-15-35
14979.9,12647700000.0,250615030251,16730087.0,16730087.0,-2.35,-6.82,34.91,14444.83,14468.78,14456.81,17-12-09-15-35
14979.9,12647700000.0,250615030251,16730087.0,16730087.0,-2.35,-6.82,34.91,14450.3,14462.1,14456.2,17-12-09-15-35
14979.9,12647700000.0,250615030251,16730087.0,16730087.0,-2.35,-6.82,34.91,14450.3,14462.1,14456.2,17-12-09-15-36
14979.9,12647700000.0,250615030251,16730087.0,16730087.0,-2.35,-6.82,34.91,14450.3,14462.1,14456.2,17-12-09-15-36
14979.9,12647700000.0,250615030251,16730087.0,16730087.0,-2.35,-6.82,34.91,14450.3,14462.1,14456.2,17-12-09-15-36
14979.9,12647700000.0,250615030251,16730087.0,16730087.0,-2.35,-6.82,34.91,14450.3,14462.1,14456.2,17-12-09-15-36
14979.9,12647700000.0,250615030251,16730087.0,16730087.0,-2.35,-6.82,34.91,14450.3,14462.1,14456.2,17-12-09-15-37
14979.9,12647700000.0,250615030251,16730087.0,16730087.0,-2.35,-6.82,34.91,14487.18,14498.28,14492.73,17-12-09-15-37
14979.9,12647700000.0,250615030251,16730087.0,16730087.0,-2.35,-6.82,34.91,14487.18,14498.28,14492.73,17-12-09-15-37
14979.9,12647700000.0,250615030251,16730087.0,16730087.0,-2.35,-6.82,34.91,14487.18,14498.28,14492.73,17-12-09-15-37
14979.9,12647700000.0,250615030251,16730087.0,16730087.0,-2.35,-6.82,34.91,14487.18,14498.28,14492.73,17-12-09-15-38
14979.9,12647700000.0,250615030251,16730087.0,16730087.0,-2.35,-6.82,34.91,14487.18,14498.28,14492.73,17-12-09-15-38
14979.9,12647700000.0,250615030251,16730087.0,16730087.0,-2.35,-6.82,34.91,14487.18,14498.28,14492.73,17-12-09-15-38
14979.9,12647700000.0,250615030251,16730087.0,16730087.0,-2.35,-6.82,34.91,14597.66,14607.02,14602.34,17-12-09-15-38
14979.9,12647700000.0,250615030251,16730087.0,16730087.0,-2.35,-6.82,34.91,14597.66,14607.02,14602.34,17-12-09-15-39
14979.9,12647700000.0,250615030251,16730087.0,16730087.0,-2.35,-6.82,34.91,14597.66,14607.02,14602.34,17-12-09-15-39
14979.9,12647700000.0,250615030251,16730087.0,16730087.0,-2.35,-6.82,34.91,14597.66,14607.02,14602.34,17-12-09-15-39
15034.4,12703900000.0,251527767160,16730150.0,16730150.0,-2.07,-6.42,35.41,14597.66,14607.02,14602.34,17-12-09-15-39
15034.4,12703900000.0,251527767160,16730150.0,16730150.0,-2.07,-6.42,35.41,14597.66,14607.02,14602.34,17-12-09-15-40
15034.4,12703900000.0,251527767160,16730150.0,16730150.0,-2.07,-6.42,35.41,14577.03,14581.18,14579.11,17-12-09-15-40
15034.4,12703900000.0,251527767160,16730150.0,16730150.0,-2.07,-6.42,35.41,14577.03,14581.18,14579.11,17-12-09-15-40
15034.4,12703900000.0,251527767160,16730150.0,16730150.0,-2.07,-6.42,35.41,14577.03,14581.18,14579.11,17-12-09-15-40
15034.4,12703900000.0,251527767160,16730150.0,16730150.0,-2.07,-6.42,35.41,14514.96,14535.68,14525.32,17-12-09-15-41
15034.4,12703900000.0,251527767160,16730150.0,16730150.0,-2.07,-6.42,35.41,14577.03,14581.18,14579.11,17-12-09-15-41
15034.4,12703900000.0,251527767160,16730150.0,16730150.0,-2.07,-6.42,35.41,14577.03,14581.18,14579.11,17-12-09-15-41
15034.4,12703900000.0,251527767160,16730150.0,16730150.0,-2.07,-6.42,35.41,14514.96,14535.68,14525.32,17-12-09-15-41
15034.4,12703900000.0,251527767160,16730150.0,16730150.0,-2.07,-6.42,35.41,14514.96,14535.68,14525.32,17-12-09-15-42
15034.4,12703900000.0,251527767160,16730150.0,16730150.0,-2.07,-6.42,35.41,14514.96,14535.68,14525.32,17-12-09-15-42
15034.4,12703900000.0,251527767160,16730150.0,16730150.0,-2.07,-6.42,35.41,14514.96,14535.68,14525.32,17-12-09-15-42
15034.4,12703900000.0,251527767160,16730150.0,16730150.0,-2.07,-6.42,35.41,14546.97,14560.82,14553.9,17-12-09-15-42
