20171114,0.38021943904690936
20171113,0.38021943904690936
20171112,0.38021943904690936
20171111,0.38021943904690936
20171110,0.38021943904690936
20171109,0.38021943904690936
20171108,0.38021943904690936
20171107,0.38021943904690936
20171106,0.38021943904690936
20171105,0.38021943904690936
20171104,0.38021943904690936
20171103,0.38021943904690936
20171102,0.38021943904690936
20171101,0.38021943904690936
20171031,0.38021943904690936
20171030,0.38021943904690936
20171029,0.38021943904690936
20171028,0.38021943904690936
20171027,0.38021943904690936
20171026,0.38021943904690936
20171025,0.38021943904690936
20171024,0.38021943904690936
20171023,0.38021943904690936
20171022,0.38021943904690936
20171021,0.38021943904690936
20171020,0.38021943904690936
20171019,0.38021943904690936
20171018,0.38021943904690936
20171017,0.38021943904690936
20171016,0.38021943904690936
20171015,0.38021943904690936
20171014,0.38021943904690936
20171013,0.38021943904690936
20171012,0.38021943904690936
20171011,0.38021943904690936
20171010,0.38021943904690936
20171009,0.38021943904690936
20171008,0.38021943904690936
20171007,0.38021943904690936
20171006,0.38021943904690936
20171005,0.38021943904690936
20171004,0.38021943904690936
20171003,0.38021943904690936
20171002,0.2505911694572912
20171001,0.2883043981056517
20170930,0.22871109056917982
20170929,0.3806278258579074
20170928,0.24809526009512026
20170927,0.2625429079708684
20170926,0.2625429079708684
20170925,0.347151782235405
20170924,0.3069042819449387
20170923,0.22740568414417128
20170922,0.07673560909897316
20170921,0.318641544217865
20170920,0.318641544217865
20170919,0.1980971309285184
20170918,0.3049536211823958
20170917,0.292749113295036
20170916,0.2596776886772127
20170915,0.25284511111632846
20170914,0.09739457147044052
20170913,0.16079828706521007
20170912,0.25591845918058764
20170911,0.3467723630228228
20170910,0.2917620893733621
20170909,0.3370602849342434
20170908,0.11018949237374867
20170907,0.24013439101853573
20170906,0.17587381606832045
20170905,0.2585821529543866
20170904,0.3363159213279587
20170903,0.3452091436650593
20170902,0.410246838560282
20170901,0.34961641313783115
20170831,0.371981770591173
20170830,0.25394288550817595
20170829,0.21874676944921964
20170828,0.21874676944921964
20170827,0.3598057072808753
20170826,0.26887507826993684
20170825,0.22403883946656988
20170824,0.16035248567793672
20170823,0.18468143537746343
20170822,0.3523245671300772
20170821,0.3151493556819943
20170820,0.10876035749010954
20170819,0.27383642364593547
20170818,0.2287504066057202
20170817,0.29796878488148787
20170816,0.152765307186486
20170815,0.15091089305019034
20170814,0.30374067910015107
20170813,0.37456593042579167
20170812,0.34140746243192505
20170811,0.3758329745600802
20170810,0.243127877976264
20170809,0.16266069617076145
20170808,0.3751261826692668
20170807,0.3620419192525838
20170806,0.4232222785640444
20170805,0.03370941542788476
20170804,0.2959419357690376
20170803,0.43510436996532165
20170802,0.5045077403204518
20170801,0.38579380415996084
20170731,0.20538887673196699
20170730,0.20538887673196699
20170729,0.21995154183116494
20170728,0.2540792928216312
20170727,0.2800075998644351
20170726,0.29979533674737996
20170725,0.1149573421446629
20170724,0.5002746636988847
20170723,0.43108252354295723
