20160227,427.1
20161118,750.9
20160613,690.9
20160808,588.7
20170206,1047.3
20161125,737.3
20170724,2763.6
20161007,619.5
20170422,1250.0
20171015,5661.0
20161001,613.1
20170305,1281.7
20160730,636.0
20160907,614.8
20170123,917.9
20170624,2535.8
20170501,1460.0
20170810,3473.2
20170930,4315.0
20160326,416.9
20160609,577.7
20160804,572.8
20170226,1184.1
20170612,2749.9
20170728,2740.9
20170418,1196.4
20171019,5691.4
20161018,636.7
20170301,1227.4
20160726,655.8
20160911,608.7
20161209,770.5
20170529,2287.0
20170814,4220.0
20160309,411.5
20160219,425.9
20160605,583.5
20160519,442.4
20161024,655.1
20170608,2727.7
20170716,2028.4
20161013,635.1
20170901,4750.0
20171023,5820.5
20160717,681.5
20161111,715.0
20170313,1241.4
20160722,659.0
20161115,711.3
20170525,2434.3
20170818,4045.4
20170526,2126.7
20160223,421.4
20170419,1219.0
20160601,538.2
20170110,915.8
20170218,1066.4
20170604,2584.9
20170720,2759.7
20160221,438.8
20161103,688.1
20170905,4510.5
20171027,5768.1
20160831,572.6
20160428,450.3
20170309,1192.5
20160526,473.3
20160718,675.6
20160919,609.3
20170415,1188.7
20170521,2173.3
20170822,4090.2
20160301,432.8
20160629,639.7
20170114,824.0
20170222,1132.2
20161114,710.1
20160513,457.6
20160224,424.0
20170909,4280.1
20171031,6406.5
20160130,381.6
20160419,437.7
20160827,571.6
20161020,629.3
20170321,1089.9
20170711,2312.5
20160923,605.1
20170411,1228.4
20170517,1804.0
20170826,4356.0
20160305,399.1
20160625,662.2
20170102,1018.8
20170628,2564.8
20161110,714.5
20170913,3830.6
20160210,375.9
20160502,447.0
20160823,578.7
20161109,716.9
20170317,1058.1
20161003,610.4
20170715,1984.8
20160927,603.5
20170407,1189.5
20170830,4610.2
20170520,2073.4
20160715,669.3
20160621,651.0
20170106,846.2
20171111,6079.3
20161027,685.2
20161011,640.1
20170917,3900.0
20160214,406.8
20160819,574.5
20170211,1012.5
20170329,1045.6
20170703,2627.0
20160523,446.2
20170403,1155.3
20171004,4157.6
20160411,429.4
20160329,413.0
20160711,650.1
20160617,750.0
20170126,920.7
20170512,1699.9
20171107,7364.3
20160515,458.7
20161102,738.6
20170921,3753.2
20160202,372.9
20160815,567.5
20170215,1024.1
20170325,967.8
20170707,2498.6
20161123,738.8
20161213,780.3
20171008,4561.0
20160415,433.2
20160317,415.6
20160707,641.4
20170130,934.9
20161105,717.7
20170508,1706.0
20170616,2466.7
20160319,410.6
20170803,2779.5
20170925,3886.7
20160206,376.0
20160528,520.0
20160811,590.2
20170203,1014.4
20170727,2682.1
20160709,650.9
20170427,1358.6
20171012,5511.7
20160311,416.4
20160619,763.1
20160403,419.9
20170522,2166.9
20160703,666.1
20160904,609.3
20170118,887.9
20160527,493.2
20161210,766.9
20160410,421.8
20161120,727.4
20170807,3402.9
20170929,4244.9
20160226,426.6
20160612,680.6
20160807,591.1
20170207,1067.9
20170731,2863.0
20160517,456.5
20170423,1254.2
20171016,5637.6
20160131,375.3
20160407,422.1
20170304,1252.1
20160731,633.4
20160908,622.0
20170122,924.5
20161214,779.9
20160509,462.0
20161017,638.9
20170811,3761.8
20160310,418.8
20160608,580.2
20160803,582.8
20170227,1192.6
20170613,2800.0
20170719,2319.1
20160630,684.0
20161219,789.6
20171020,6080.0
20161022,648.3
20160727,657.0
20160912,608.7
20170528,2226.9
20170815,4061.3
20160314,414.8
20160218,417.7
20160813,586.5
20170109,904.0
20161113,705.1
20170609,2814.1
20170723,2741.0
20161026,686.8
20171024,5470.0
20170312,1233.6
20160723,656.7
20160916,608.2
20161222,861.0
20160213,397.7
20160426,470.1
20161217,790.7
20170819,4098.0
20160302,415.4
20160222,434.5
20170113,829.9
20170219,1060.4
20170605,2845.8
20160529,528.8
20170904,4337.3
20171028,5795.0
20160830,572.6
20161012,638.0
20170308,1173.4
20160719,671.9
20160920,599.3
20170412,1211.7
20161226,896.8
20161218,794.8
20160511,456.5
20170823,4164.0
20160306,404.8
20160628,637.3
20170101,997.9
20170223,1199.9
20170601,2434.9
20160611,636.3
20170908,4436.6
20160209,374.9
20161206,753.9
20160826,575.9
20160423,458.4
20170320,1047.0
20170710,2343.4
20160924,603.2
20161002,614.9
20170408,1186.2
20161230,958.7
20170827,4265.5
20171106,7186.8
20160624,683.2
20170105,1001.6
20170629,2515.7
20170516,1829.0
20171114,6565.0
20160520,444.8
20170912,4020.8
20161121,729.0
20160525,450.6
20160822,585.9
20170208,1055.4
20170518,1924.9
20160208,370.4
20170714,2106.1
20170623,2706.9
20170404,1144.0
20171001,4409.0
20160424,464.9
20160414,426.1
20170831,4713.3
20160330,414.0
20160712,669.3
20160620,704.8
20170125,901.3
20161204,757.6
20170625,2475.1
20170618,2574.0
20161215,780.4
20160818,572.9
20170212,1009.0
20170328,1015.3
20170702,2499.9
20160915,606.0
20171005,4394.7
20160505,449.0
20160512,455.8
20161104,704.0
20160318,409.5
20160708,659.1
20160616,718.8
20170129,919.1
20161028,702.3
20170515,1744.1
20170621,2560.0
20170316,1123.1
20160402,419.3
20161223,911.8
20160205,374.0
20161009,617.7
20160814,572.3
20170324,901.0
20170706,2577.0
20161004,610.0
20170428,1350.1
20171009,4827.0
20160321,415.9
20160928,605.8
20160322,417.3
20160704,678.3
20160901,570.9
20170117,904.7
20161117,740.0
20170511,1787.9
20170617,2660.0
20160530,533.8
20170924,3773.0
20161216,788.9
20160313,414.8
20160810,593.1
20170204,1030.1
20170726,2560.0
20160216,411.9
20170424,1267.0
20171013,5585.7
20160430,454.3
20161119,751.4
20161019,628.9
20170307,1188.0
20160905,606.8
20170121,939.7
20170504,1620.0
20170507,1620.7
20170804,3112.0
20170928,4051.8
20160229,433.3
20161014,639.0
20160615,699.2
20160806,593.9
20170224,1184.9
20170730,2722.1
20160917,607.5
20170420,1248.9
20171017,5372.2
20160507,462.7
20161205,755.7
20170303,1293.1
20160728,657.5
20160909,620.1
20161030,695.0
20170503,1560.2
20170808,3402.5
20170527,2219.9
20160217,418.4
20161106,717.8
20171105,7316.7
20160802,543.6
20170228,1202.7
20170614,2362.9
20170718,2348.3
20161006,613.4
20170416,1171.8
20171021,5861.7
20160408,417.6
20161126,733.9
20160930,612.3
20170315,1245.4
20160724,660.0
20160913,608.4
20171110,6704.1
20170531,2377.9
20170812,4094.5
20160315,414.2
20161023,649.9
20160607,573.8
20170108,891.6
20170216,1039.9
20170610,2909.5
20170722,2788.0
20170903,4566.7
20171025,5735.0
20161021,629.8
20170311,1189.4
20170916,3643.2
20160720,664.9
20171102,7210.1
20161208,769.2
20161221,861.7
20160201,373.3
20170816,4319.0
20160303,421.7
20160603,580.0
20170112,788.6
20170220,1093.5
20170606,2818.7
20170907,4621.7
20171029,6125.0
20160128,377.1
20161129,730.3
20160829,575.4
20161108,742.4
20170323,1048.8
20160716,669.4
20160921,597.0
20170413,1178.9
20170523,2312.1
20170820,4002.1
20161227,948.9
20170602,2458.2
20161008,617.2
20170911,4347.7
20160418,431.8
20160825,576.2
20161203,765.7
20170319,1022.4
20170709,2513.8
20160925,601.3
20170409,1209.5
20170519,1993.0
20160531,527.2
20170824,4320.0
20160327,423.5
20161116,748.2
20160627,648.6
20170104,1169.7
20161101,726.4
20170630,2491.9
20160514,460.0
20170626,2400.9
20170915,3789.9
20160212,389.0
20160422,447.6
20160821,580.9
20170209,985.3
20170331,1088.5
20170713,2337.5
20160929,606.2
20170405,1160.8
20171002,4292.0
20170828,4371.2
20160331,415.4
20160713,655.9
20160623,674.0
20170124,894.1
20171109,7195.0
20160325,416.1
20170919,3944.9
20160503,449.0
20160817,574.2
20170213,1005.3
20170327,1039.0
20170701,2415.2
20170401,1089.9
20171006,4345.0
20160522,442.9
20160409,420.8
20161225,900.1
20161127,734.8
20161130,742.4
20161229,972.1
20170128,923.7
20170514,1774.9
20170622,2712.1
20161010,618.9
20170923,3659.9
20160204,384.0
20161112,694.0
20170201,988.9
20170705,2618.2
20160516,456.5
20170429,1349.8
20171010,4764.1
20160413,425.3
20160323,415.9
20160705,671.0
20160902,575.4
20170116,892.1
20170510,1838.5
20171101,6657.3
20160508,459.8
20170801,2732.0
20170927,4197.9
20160501,456.9
20160416,433.9
20160809,584.6
20170205,1019.8
20170920,3871.9
20170725,2451.0
20170425,1290.3
20171014,5739.9
20160401,419.0
20170306,1278.5
20160701,680.6
20160906,610.6
20170120,920.4
20170506,1599.4
20160316,417.8
20170805,3207.4
20160420,440.0
20160228,434.6
20160614,683.5
20160805,579.0
20170225,1159.9
20161202,771.3
20170729,2741.0
20161124,730.2
20170421,1249.9
20171018,5572.3
20160405,422.0
20170302,1271.5
20160729,657.4
20160910,623.0
20170502,1469.0
20160427,443.3
20170809,3362.0
20160308,409.9
20160524,449.1
20161015,641.9
20160610,585.8
20160801,603.5
20161207,765.8
20170615,2455.7
20170717,2238.4
20160518,455.5
20160412,428.7
20170417,1193.0
20171022,5996.0
20170627,2487.2
20160425,468.5
20170314,1249.5
20160725,647.0
20160914,607.5
20170530,2188.0
20160510,455.6
20170813,4074.9
20160312,413.5
20160220,439.2
20160604,580.8
20160606,586.3
20170111,758.1
20170217,1069.5
20160307,414.0
20170611,2978.9
20170721,2752.1
20170902,4660.0
20171026,5895.0
20160404,422.4
20160429,455.1
20170310,1196.8
20161231,964.0
20160721,669.3
20160918,610.2
20171103,7191.0
20170414,1180.6
20161220,810.8
20170817,4269.8
20160406,421.8
20160602,536.9
20170115,836.5
20170221,1114.2
20170607,2712.0
20170906,4538.7
20171030,6135.3
20160129,380.2
20160828,574.5
20160417,433.3
20170322,1032.0
20161025,658.0
20160922,596.7
20170410,1203.6
20161224,875.1
20170821,3847.4
20160304,397.5
20170926,3933.6
20170103,1064.9
20161212,779.1
20170603,2518.4
20170910,4184.1
20160211,379.2
20160824,574.5
20160421,446.9
20170318,964.4
20170708,2555.5
20160926,606.3
20170406,1185.4
20161228,982.1
20160504,448.5
20170825,4320.5
20160324,413.8
20160714,660.9
20160626,657.9
20170107,942.2
20161029,718.6
20171112,6241.0
20170914,3167.3
20160215,400.9
20160225,423.9
20160820,583.9
20170210,1012.5
20170330,1049.7
20170712,2384.0
20161201,754.0
20161005,612.7
20170402,1153.6
20171003,4332.3
20170829,4604.0
20160328,423.5
20160710,651.4
20160622,594.9
20170127,924.0
20171113,6570.0
20170513,1799.8
20171108,7376.9
20161107,705.3
20170918,3969.2
20160203,371.4
20160816,579.1
20170214,1009.4
20170326,972.3
20161122,745.1
20170430,1374.7
20171007,4463.6
20161016,638.9
20170620,2696.8
20160706,650.1
20160618,757.3
20170131,977.9
20170505,1586.9
20170509,1727.9
20171104,7489.9
20170802,2711.6
20170922,3712.9
20160207,379.1
20160521,445.1
20160812,588.4
20170202,1015.7
20170704,2562.7
20170426,1318.1
20171011,4896.9
20160506,460.2
20161128,730.9
20160320,408.9
20160702,690.9
20160903,598.7
20170119,898.4
20161031,712.0
20161211,772.7
20170619,2624.4
20170806,3222.5
20170524,2675.0
